Year,Value,Series
2019,7.3988,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,16.9423,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,38.5966,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,3.45,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,11.5407,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,27.9286,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,43.9775,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,16.2435,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,71.5267,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,11.8487,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,27.2784,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,52.1196,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,23.846,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,25.4164,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,5.3467,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,74.9785,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,13.7284,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,30.0305,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,53.5491,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,9.8328,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2019,36.0484,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,30.5649,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,14.0243,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,4.2559,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,35.9633,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,21.4735,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,73.2587,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,56.8457,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,39.8372,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,21.7992,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,37.1558,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,23.4142,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,39.1529,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,50.5941,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,49.3334,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,60.7125,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,47.3877,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,30.8123,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,4.5833,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,36.6575,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,20.9075,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,10.2406,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,43.095,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,54.5814,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,34.3815,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,4.2747,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,58.8238,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,30.274,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,18.3732,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,41.3478,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,35.1539,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,16.9192,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,18.6057,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,6.1738,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,22.9276,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,9.9657,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,55.8802,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,37.8931,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,55.3796,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,30.8245,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,16.3794,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,70.0298,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,17.6428,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,30.7883,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,14.2042,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,8.6229,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,48.5997,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,29.2365,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,11.3097,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,22.5239,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,13.348,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,7.5059,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,32.7372,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
2023,45.6855,"Completion rate, by sex, location, wealth quintile and education level (%) - MALE"
